"post_id","cmt_content","cmt_author","cmt_created_at"
"황씨아저씨","@Tide님 아 그렇군요 ^^ 자세한 답변 감사합니다. 저도 전기차만 2대고 지하에 충전기도 많고 전기차도 엄청 많은 동네인데 ..... 이런 뉴스 나올 때마다 걱정이긴 하네요.","18218337","2023-08-01 10:23:46"
"BLMN","후면부 발화면 배터리 아닐수도 있겠네요 레카로 끌고 나올 정도면 열폭주도 없었을수도 있고요","18218337","2023-08-01 07:58:47"
"TYPE214","코나 불 또 나","18218337","2023-08-01 07:59:18"
"욱짜2","코나는 진짜 두고두고 민폐네요. :(","18218337","2023-08-01 08:14:26"
"샴푸","지하주차장이니 만약을 대비해 저렇게 많은 인원이 나왔겠지만, 차 한대 불끄느라 저 많은 인원 낭비하는게 맞나 싶네요","18218337","2023-08-01 08:35:23"
"양철북","내연차도 잘하고 전기차도 잘한다는 그 회사네요","18218337","2023-08-01 08:36:18"
"야하하하","코나는 리콜 안했나요?","18218337","2023-08-01 08:38:05"
"용사님","보조배터리(블랙박스 사제) 일지도 모르겠네요","18218337","2023-08-01 09:01:21"
"kobra","@배고파랑님 맞습니다. 며칠 지나서 기사에 나오네요...","18218337","2023-08-01 13:37:29"
"콩순이아빠","여담이지만.. 기사에 서울이라는 얘기는 없네요. 양천구 신정동이라고 하면 지방사람들은 무조건 서울이라고 알아들어야 하는건지.. 서울공화국의 이면인 것 같아 뭔가 씁쓸합니다.","18218337","2023-08-01 09:16:57"
"아이폰점보","@콩순이아빠님 신정동의 경우 구/동 조합이 유일해서 위키 백과에서도 “신정동(양천구)”로 표기하고 있는 만큼 해당 기사에서의 표기는 문제 없어 보입니다. 마침 바로 옆에 붙어 있는 신월동은 서울, 충북, 전북, 전남에 여럿 있는데 표제어가 “신월동(서울)""이군요","18218337","2023-08-01 09:56:26"
"에릭핑거","현재 GV60 이용중이고 코나 또는 볼트를 제외하고 최근에 출시된 전기차중에서 사고 같은 것을 제외하고 충전중 또는 주차중에 화재가 난 경우가 있었나요?? 사는 곳이 지상에는 응급(긴급)차량을 제외하고는 차량 진입 자체가 안되는 공원형 아파트라서 신경이 많이 쓰이네요.","18218337","2023-08-01 09:26:42"
"TYPE214","@에릭핑거님 +중국제 초소형 전기차를 제외하고 테슬라나 현기 emgp 차량들 중에선 없어요 그래서 전기차 혐오를 만드는 코나가 더 밉네요","18218337","2023-08-01 09:29:14"
"에릭핑거","@TYPE214님 최근 출시 차량 중에는 없군요. 참고하겠습니다","18218337","2023-08-01 09:30:45"
"graycode","@에릭핑거님 최근 출시차는 아니지만 올 초 성수센터에 입고 중이던 테슬라 모델X 화재가 있었고, 2주 전 구형 니로EV의 충전 중 폭발음과 함께 화재가 있었습니다.","18218337","2023-08-01 09:50:42"
"Tide","@graycode님 모델X는 6개월만에 소방본부의 조사결과가 나왔습니다. 도로나 비포장로의 장애물? 충돌로 휠하우스 안쪽 배터리팩에 구멍이 뚫린것이 원인으로 발견되었고. 배터리팩이 뚫린후 차량은 긴급정비 경고코드와 함께 주행정지. 이후 5시간 반후에 서비스센터로 이동주차되 소방서가 출동해 1시간 차량의 온도를 측정하며 대기하던 시점에서 화재가 발생했습니다. 충돌화재로 주차화재가 아니었다고 합니다.","18218337","2023-08-01 10:18:23"
"graycode","@Tide님 정보 감사합니다. 그 정도 충격이면 실내에서 인지를 할만 한데 6개월만에 알게 됐다니 놀랍네요. 결과가 뉴스로 보도되면 좋겠습니다.","18218337","2023-08-01 10:33:33"
"TYPE214","구형 코나 전기차 같은데.. 맞나요? 요즘 전기차들에게 충전 중 화재는 일어나지 않은 걸로 알고 있어요. 코나에 이어 아이오닉5에서도 연석에 부딪혀 화재가 나는 등, 진짜 전기차 이미지 많이 깎아먹네요 ㅠ","18215202","2023-07-30 11:40:10"
"kobra","@TYPE214님 코나 전기차 맞습니다. 충전중인지 주차중이었는지는 저도 아직 잘 모르겠습니다.","18215202","2023-07-30 11:44:55"
"욱짜2","코나EV 일까요?","18215202","2023-07-30 11:40:24"
"kobra","@욱짜2님 코나 맞습니다. 전기차 화재가 남의 이야기인줄 알았는데 오늘 정신이 번쩍 듭니다...","18215202","2023-07-30 11:45:58"
"보헤미안","코나 인가요? 현대 마크긴한데","18215202","2023-07-30 11:40:37"
"kobra","@보헤미안님 코나 맞습니다...화재 원인은 아직 잘 모르겠습니다.","18215202","2023-07-30 11:42:00"
"두리안맛쿠키","지상 주차장이 넉넉한 아파트면 좋은데 최근 아파트들은 지상 주차장이 부족할 뿐더러 지상에 전기차 충전시설을 설치하는게 지하주차장보다 비용이나 기술적으로 더 까다로워서 싸게싸게 할려면 지하로 몰아넣을 수 밖에 없다고 하더라구요. 아직 상용화된 기술은 아니지만 전기차 충전구역에 격벽을 설치해서 화재가 발생하면 격벽이 작동해서 수조를 만들고 천장에서 물이 쏟아져서 소화하는 방식도 있다고는 합니다만 비용적으로 갖추기가 매우 어렵겠죠. 타인의 재산상 손해까지 생각하면 개인적으로는 충전시설은 지상에 설치하는게 맞지 않나 싶습니다. 전기차 화재가 그렇게 건수가 많은건 아니지만 한 번 생기면 굉장히 치명적이니까요.","18215202","2023-07-30 11:42:29"
"kobra","@두리안맛쿠키님 지상주차장이 아예 없는 아파트나 오피스텔도 있는데 그런데서 불나면 더 큰일일 것 같습니다...","18215202","2023-07-30 11:49:34"
"kobra","@두리안맛쿠키님 사실 지하주차장 자체가 화재에 취약합니다. 2~3년 전에 저희 아파트에 변전시설에 불나서 그때도 지하에 있던 차 몇 대가 전소되고 아파트 단지 전체의 전기, 수도가 며칠동안 끊어졌던 사고가 있었습니다....참 여러 사고 다 목격하게 되네요...","18215202","2023-07-30 11:53:49"
"까르띠","주차중 불이 날수있다는게 공포요소인거같습니다. 예전 BMW도 그렇고, 코나ev도 그렇구요. 그나마 내연차들은 통상적으로 누군가 방화하지 않고서는 불나진 않겠거니 하는데 전기차는 자체발화 사례들이 건건이 이슈화돼서 노출되고 심지어 불도 잘 안꺼지다보니 이미지 악화를 피하기는 어려워보이네요.","18215202","2023-07-30 11:45:01"
"kobra","@까르띠님 내연차였으면 저렇게 오래 고생스럽게 진화를 안했을텐데...직접 보고 있으니 무섭네요.소방관님들 수십명이 정말 더운데 고생하고 계십니다...","18215202","2023-07-30 11:46:57"
"토마토","@까르띠님 BMW 불나던 건 주행중에 나는 문제 였습니다.","18215202","2023-07-30 12:22:05"
"까르띠","@토마토님 주행후 주차하고서도 불난 사례 있지 않았던가요? 제가 잘못 기억하는건지..","18215202","2023-07-30 13:16:20"
"리누","@까르띠님 내연차도 방화가 아닌 화재. 주차 후 화재가 꽤 있습니다. 완전 진화까지 걸리는 시간이 짧다는게 가장 큰 차이죠. 초동진화는 비슷한 수고가 들어가는걸로 알고 있습니다.","18215202","2023-07-30 13:17:30"
"CalmWave","특히 주차장 특성상 차들이 넓지않은 간격으로 붙어있는 상황이라.. 불이 옮겨붙기 시작하면 큰일이죠.","18215202","2023-07-30 11:50:54"
"kobra","@CalmWave님 확인은 못했지만 옆에 주차된 차들도 손상되었을 거 같습니다..","18215202","2023-07-30 12:05:33"
"승전보","지난달까지 코나ev 4년 탔는데 최근에 bms 업데이트 받으라고 연락오더라구요. 이미 베터리팩 두번 교체했고 bms한번 교체했었는데도요. 결국 불안해서 처분했습니다. 차주분 안타깝네요.","18215202","2023-07-30 11:54:02"
"kobra","@승전보님 코나EV에 문제가 있나보네요. 불나면 차주 뿐아니라 다른 사람들까지 피해를 주니 문제입니다...","18215202","2023-07-30 12:07:39"
"곰곰82","아직 기술이 불안정한 전기차로 인해 사회적 비용이 더 크게 필요한 것 같은데 제조사는 팔고 돈벌면 끝일까 싶어요. 불끄는데도 훨씬 더 걸려서 크게 소모되는 비용과 소화 시스템을 갖추는 비용을 자동차 제조사에서도 부담해야할 필요가 있을 것 같아요.","18215202","2023-07-30 12:04:42"
"트롤어선","코나는 배터리 리콜한다그러더니 아직도 완료가 안되었나보네요??..","18215202","2023-07-30 12:13:37"
"kobra","@트롤어선님 코나에 문제가 있었나 봅니다만 다른 차종, 다른 메이커는 100% 안전하다고 말할 수 있을지 의문입니다...","18215202","2023-07-30 12:27:31"
"트롤어선","@kobra님 사고와 무관하게 국내에서 화재발생이 다수 있었던 차량은.. (구)코나EV, (구)볼트EV, SM3 요정도인것으로 압니다.. 최근 수입 전기차, E-GMP 차량은 없었던것으로 알고 있구요..","18215202","2023-07-30 13:38:21"
"미친인간","@트롤어선님 통보받았는데 새배터리로 바꾸는 거라 미루는 분도 있다고 합니다; 이번 화재 케이스는 바꾼 배터리 화재인지, 차주가 미루다가 안 바꿔서 난 화재인지 알려진바가 없습니다.","18215202","2023-07-30 17:30:54"
"엑스베이스","배터리셀 불량 교체 통지 미루다가 안가는 사람들도 많더군요. 그러다 저런 사고 납니다.","18215202","2023-07-30 12:16:34"
"Tide","다시 코나가 불나가 되는 계절이 돌아왔군요. 정말 매년 여름만 되면 코나소식이 들리네요.","18215202","2023-07-30 12:48:02"
"꾸똥꾸빵","불나EV 제 차 군요 ㅠㅠ","18215202","2023-07-30 12:59:17"
"세설","정작 지하주차장에서 내 차가 불이나서 다른 차들 옮겨붙으면… 이거 제 대물 커버리지에서 커버되는거 맞죠? ㅠㅠ 10억이긴한데…","18215202","2023-07-30 13:04:14"
"TonyL","@세설님 차량만 타는게 아니라 아파트 지하 1층인 경우는 전기배선, 통신케이블, 상하수도 파이프들이 지나갑니다. 모든 것을 대물 처리하려면 10억도 모자랄 수 있습니다. 지하2층 밑으로 가야 배상범위가 줄어들 것 같네요.","18215202","2023-07-30 13:11:51"
"muggs","전기차라고 통칭하기전에 충전중 불나는건 몇몇차종이 대표적이자나요? 몇년전부터 난리였었는더도 아직도 안고쳐졌나보네요 /Vollago","18215202","2023-07-30 13:08:58"
"mikastar","@muggs님 대표적으로 볼트랑 코나가 불나는데 두 차종 리콜내려와있으나 안받는 경우도 많습니다. 특히 볼트는 배터리 보증이 리셋되니까 늦게까지 뻐기다 받으려고 더 안받는것 같더군요.","18215202","2023-07-30 13:14:36"
"엑스베이스","muggs님 그냥 배터리 불량이라 다른 영향으로 불 나는게 아닙니다. 교체 받으라해도 계속 버티다가 나중에 받을라고 안가는 사람들이 있습니다.","18215202","2023-07-30 15:53:16"
"커레히","법으로 위치를 지정해야 하지 않으까요 이미 충전소는 지상에 의무화하도록 법안발의도 있는걸로 압니다","18215202","2023-07-30 14:18:08"
"poplee","구형 코나가 전기차 전체를 욕보이고 있죠…","18215202","2023-07-30 15:20:08"
"투자의신","불나...이정도면 설계결함 아닌가요","18215202","2023-07-30 17:43:47"
"보수","목동이신가요?","18215202","2023-07-30 17:52:13"
"kobra","@보수님 주민이신가보네요. 정확히는 신정동이죠.;","18215202","2023-07-30 18:12:00"
"와이드봉고","밧데리 회사 출신입니다. 아직 불 많이 납니다. 뉴스에 나온거는 아마 절반도 안될겁니다. LFP도 불 납니다. 하이브리드도 불 납니다. 확률적으로 내연기관보다 낮다고들 이야기 하시는데 일단 불나면 확산시간이랑 화력 자체가 다르고, 전기차는 대부분 노후화되기전이죠 몇년안된 새차에서 불납니다. 밧데리회사에서 밧데리 화재실험 업무햇엇는데 이쪽계통사람들은 전기차 안탑니다.","18215202","2023-07-31 08:25:04"
"kobra","@와이드봉고님 앞으로 무슨 일이 생길지 걱정스럽군요..말씀 감사합니다.","18215202","2023-07-31 15:01:00"
"우리요다이티","차세대 플랫폼도 구반반 아닌가요? 거기에 삼성전장 이요","18195493","2023-07-19 22:56:52"
"셀빅아이","@우리요다이티님 차세대 플랫폼은 모듈쪽에서 획기적으로 줄인건지 모르겠습니다. 모듈을 아무리 줄여도 3배까지 밀도가 높아지지 안을것 같아서요.","18195493","2023-07-19 23:03:15"
"FreeElectron","셀 에너지 밀도가 아니라 단위 셀 자체의 용량이 커진것으로 보입니다. 25년쯤 적용될 배터리의 에너지 밀도는 현재(EV9, Ioniq 5 N)보다 약 8% 정도 증가할 예정입니다.","18195493","2023-07-19 23:04:14"
"셀빅아이","@FreeElectron님 보통 그렇게 증가하는게 이해가 가는데, 저 인터뷰에서는 확 늘길래 의하하게 생각했습니다.","18195493","2023-07-19 23:05:44"
"ⓝporori","항상 배터리쪽이 그렇지만 양산 전까지는 글세요...ㅎㅎ 대신 화재 대응 관련해서는 배터리 자체가 되든, 구조체가 되든 개선은 있을 것 같습니다..","18195493","2023-07-19 23:05:48"
"셀빅아이","@님 요즘 현기 전기차 치고 나가는걸 보면 기대가 많이 되긴 하네요.","18195493","2023-07-19 23:10:34"
"라면라면","셀용량이 커진겁니다. 화재시 발열도 늘어날테니 난연제도 업그레이드가 필요하죠.","18195493","2023-07-19 23:06:08"
"셀빅아이","@라면라면님 자체 셀 용량을 키운거군요.","18195493","2023-07-19 23:08:49"
"괭이아범","배터리도 배터리고, eM부터는 OTA로 기능 추가를 좀 더 공격적으로 했으면 좋겠습니다. 청년들한테는 스마트폰에서 당연하던 업데이트-기능추가가 새 차를 사야지만 된다는 개념은 테슬라가 나타나버린 지금 납득받기 어려울 겁니다.","18195493","2023-07-19 23:06:38"
"셀빅아이","@괭이아범님 eM플랫폼에서는 크게 3개 제어 파츠로 나눈다고 하니 OTA는 기대해도 될것 같습니다.","18195493","2023-07-19 23:09:32"
"푸른닭","파우치형 셀의 경우 전기차 배터리팩 하나에 300~400개로 구성합니다. 개당 200wh 정도로 300개면 60kwh가 되겠죠. 파우치를 크게 만들 수록 파우치의 수가 줄고 전체 배터리팩의 무게와 부피가 줄어들텐데, 크게 만드는게 쉽지않은데 3배 정도까지 가능하다고 보는 것 같네요.","18195493","2023-07-19 23:14:16"
"셀빅아이","@푸른닭님 보통 파우치 용량을 크게 만들면 안정성 담보가 안될텐데, 제어에 자신있나 봅니다.","18195493","2023-07-19 23:15:13"
"Tide","오오 기존 파우치 배터리가 워낙 알배터리 상태로 들어가 있어서 어디에 방염제가 들어갈지 기대되네요.","18195493","2023-07-19 23:15:36"
"Tide","아 다시보니 기존 배터리팩 안에 격벽을 세우고 배터리모듈과 격벽 사이에 방염 실리콘을 붓는거군요... 음... 이제 2세대 배터리 구조로 가서 방염격벽을 세우는 것은 좋은 일이지만... 테슬라, 리비안, CATL, BYD 같은 다른 곳들은 격벽을 쿨링 자켓화하면서 동시에 스트럭쳐 구조로 멀티퍼포스화해서 무게를 줄이면서 쓰는데 이부분은 좀 아쉽네요. 아니면 모듈 케이싱을 빼버리고 셀을 저 안에 담그려나요? 만약에 케이싱을 줄이고 격벽 자체를 케이싱으로 쓴다면 무게를 줄이면서 집적도를 높이는 다른 곳의 3세대 팩에 좀 다가갈 것 같네요.","18195493","2023-07-19 23:20:14"
"셀빅아이","@Tide님 파우치 사이에 들어가는게 아니네요? 쿨링과 같이 하는게 아니면 공간만 차지할텐데, 어떻게 될지 모르겠네요.","18195493","2023-07-19 23:20:48"
"Tide","@셀빅아이님 흥미진진하네요. 갑자기 eM 플랫폼에 대한 관심이 부쩍 높아졌습니다.","18195493","2023-07-19 23:22:32"
"Tide","문서를 보니 UN에서는 화재가 승객석으로 들어오기 전에 5분의 하차시간을 확보하라고 권고하는군요. 다른 2세대, 3세대 구조의 차량들은 15분에서 20분도 실내로 화재가 들어오지 못하게 시간을 확보하는데, 기존의 e-gmp는 이부분이 확실히 너무 빨랐죠... 결국 eM에서 배터리 모듈을 남들처럼 방염실리콘에 담그는 것은 좋은 방향입니다. 다만 이제는 기존처럼 모듈만 꺼내서 배터리팩을 수리하는 것은 불가능해지겠군요. 그래도 구반반은 안정화 물질인 코발트를 0.5까지 대폭 함량을 줄인구성이라 불안정하기 때문에 이런 추가적인 방염구조는 피할 수 없을 것 같네요.","18195493","2023-07-19 23:27:27"
"셀빅아이","@님 ICCU 문제는 시간이 지나면 개선될것이라 논외로 하겠습니다.","18195493","2023-07-19 23:26:15"
"소뒷다리","역시 전기차는 지금 사는게 젤 쌀것 같은 느낌적인 느낌이네유...ㄷㄷㄷㄷ 갈수록 좋아지면서 가격도 고공행진할거같아유..ㄷㄷㄷㄷ","18195493","2023-07-19 23:24:10"
"셀빅아이","@소뒷다리님 배터리는 가격인하 요인이 많습니다. 리튬가격이 상승이긴 하지만, 코발트를 없앤 배터리도 몇년 후에 나올 예정이고 해서 드라마틱하게 떨어지지 않겠지만 정부 보조금이 줄게 되면 줄게된만큼 가격은 유지할만한 배터리를 쓸것 같습니다.","18195493","2023-07-19 23:31:36"
"무케","@셀빅아이님 제 생각에도 한번 책정한 가격을 디스카운트 해줄지언정 제조사에서 내리지 않을것 같습니다. 옵션을 붙이든 어떻게든 가격 책정 유지할거라 봅니다. 니로 코나 같은 NCM 배터리 탑재한 보급형을 내놓을거 같고..경제성장 정체가 된다지만 플레이션은 지속되지 않을까 싶은 생각도 드네요. 지금 EV9 헤드라이트도 영구구독 서비스이긴 하겠지만 OTA 라는 황금알을 어떻게든 해먹을 생각이 같이 드네요. 무엇보다도 예전 단통법 시행시 틀림없이 3사는 요금을 내릴것입니다. 라는 얘기가 다시 데자뷰 같이 와닿습니다 ㅠㅠ","18195493","2023-07-20 00:41:15"
"Harugun","@무케님 정부 보조금 줄면 가격 책정 고민이 많을 겁니다. 당장 모Y대란도 당장 보조금 제외대상이었으면 과연? 대란이 났을까요... 언제까지 보조금 퍼줄수도 없는 노릇이구요","18195493","2023-07-20 03:02:58"
"clsrn413","25~26년이면 EV7 이나 아이오닉 중형 SUV는 em 플랫폼 적용될지 모르겠네요. 근데 K8 후속은 em플랫폼이면 이제 전기차로만 나온다는 얘기일까요..","18195493","2023-07-19 23:39:50"
"집사양반","@카마니아님 아마 구동모터가 바퀴쪽에 위치하는 차세대 하이브리드 아닐까 싶습니다","18195493","2023-07-20 08:31:31"
"파랑덕후","폭바도 계획은 있었죠.. 계속 밀리고 있지만..","18195493","2023-07-20 00:03:59"
"앱슬라","25년에 엑시노스 오토 들어간다는 소리가 있긴 있더군요.","18195493","2023-07-20 01:47:51"
"Watanka","그런데 현기는 왜 각형을 안쓰나요? 각형이 장점이 많지 않나요? 특히 가격 면에서.","18195493","2023-07-20 04:18:44"
"셀빅아이","@Watanka님 파우치, 원형, 각형 다 장단점이 있어서요. 파우치가 밀도도 높고, 변형이 자유롭습니다. 각형은 화재에 좀더 강점이 있죠.","18195493","2023-07-20 23:55:04"
"babg","배터리 가격이 점진적으로는 내려가겠지만 획기적으로 싸진다? 글쎄요.. 5년전에도 그랬고 지금도 그랬고 가격이 크게 내려가지 않는구조입니다 양극재에선 코발트 가격보단. 하이 니켈.. 리튬의 민감도가 더 크게 작용하고있고..니켈의 함량 높이는 방향.. SIO계열 음극활물질.박막..투입으로인한 원가상승등.. 맛있는걸 만들기위해.. 새로운 좋은재료 들어가 가격은 크겜떨어지지 않는 형태인거죠 즉.. 주행거리.급속충전을 포기한 일반차량은 싼재료에 적정맛 구현하면 되고 주행거리 확보. 급속충전 확보되는 그리고 그이상의 스팩내는 차종은 오히려 보급형보다.. kWh당 판가가 높고.. 향후에도 그럴겁니다 이유는 앞서 설명.. 전기차는 지금이 가장 쌉니다 정책적으로 보조금 수혜도 그렇구요","18195493","2023-07-20 08:02:59"
"셀빅아이","@babg님 획기적으로 싸진다는게 아니라 보조금이 내려가면 전기차 값은 비싸질텐데, 배터리 가격이 하락함으로써 현재 가격은 유지하지 않을까 썼습니다. 배터리는 리튬망간이나 니켈망간등 코발트를 아예 배제한 배터리는 LFP만큼 가격이 내려갈 수 있다는 전망도 있습니다. 추가로 테슬라도 추친하고 있는 건식공정이 개발되면 배터리 가격은 더 떨어집니다. 위에 썼듯이 드라마틱하게 떨어지진 않겠지만 어느정도까지는 서서히 떨어질것이라 생각합니다.","18195493","2023-07-21 00:01:57"
"에릭핑거","가격은요?? 25~26년이면 3~4년 남았는데 그 사이에 가격이 떨어진다는 것은 현실적으로 무리가 있고.. 어떻게 될지 궁금하군요","18195493","2023-07-20 08:20:45"
"셀빅아이","@에릭핑거님 가격은 위에 썼듯이 현 가격과는 큰차이 안날것 같습니다.","18195493","2023-07-21 00:02:19"
"Endwl","기대는되지만 가격이 얼마나 떨어질지가 더 궁금합니다. 앞으로 전기차의 보급을 늘리려면 배터리 가격의 하락은 필수인데 말이죠.","18195493","2023-07-20 08:42:48"
"하늘풀","지금 사는게 제일 쌀 수는 있겠지만 저렇게 주행거리가 팍 늘어나서 새 세상이 되었는데 그게 더 중요하지 않을까요","18195493","2023-07-20 09:18:41"
"토마토","방염 실리콘은 열전달 계수가 낮을테고, 셀을 실리콘으로 둘러싸면 발열제어가 힘들고 무게가 증가 할텐데요. 배터리를 실리콘이나 에폭시에 담그는건 방수를 위해 흔히 사용하는 방법 입니다. 기존에 전기차를 만들면서 이런 방법을 고려해 보지 않았을리가 없습니다.","18195493","2023-07-20 09:20:16"
"셀빅아이","@토마토님 위 기사를 보면 저 회사가 성능이 타 회사보다 3배가 좋다고 합니다. 이전엔 저 성능을 만족못했고, 모듈팩 구조 설계도 떨어지니 채택을 못했을꺼라 상상해 봅니다. 지금 전기차가 본격적으로 보급되는 초창기 시장이니까요.","18195493","2023-07-21 00:03:20"
"meii","그럼 그때 차를 또 바꾸면 되지요 중고차 가격 하락은 언제나 당연했던거구요","18195493","2023-07-20 09:30:07"
"Super_Villain","@ASTERISK님 https://www.clien.net/service/board/news/18170633 CLIEN 물타기 아니었을까요?!","18169290","2023-07-06 13:30:21"
